,tenure,gender,geography,salary_quantiles,age_quantiles,num_products,has_card
2520,3,0,1,2,0,1,1
2521,3,0,2,0,2,3,1
2522,9,1,1,6,0,2,0
2523,6,0,2,3,0,2,1
2524,9,0,2,0,1,2,1
2525,3,1,2,2,3,1,0
2526,7,1,2,2,3,1,0
2527,6,1,1,5,0,2,0
2528,4,1,2,6,2,1,1
2529,5,0,2,5,4,1,1
2530,4,0,1,0,3,2,1
2531,9,0,1,2,1,1,1
2532,9,0,1,2,2,1,1
2533,2,1,1,2,2,1,0
2534,2,0,1,4,2,2,1
2535,10,1,1,4,0,2,1
2536,5,1,1,6,6,2,0
2537,8,1,1,5,0,1,0
2538,1,1,1,3,0,1,1
2539,0,1,1,3,1,1,0
2540,4,0,2,1,4,1,1
2541,5,1,1,6,6,1,0
2542,9,0,1,0,1,2,0
2543,1,1,2,5,3,2,0
2544,8,1,2,2,4,1,1
2545,4,1,1,2,1,1,1
2546,6,0,1,1,6,2,1
2547,1,0,1,2,6,1,1
2548,10,1,1,4,0,2,1
2549,5,0,1,2,6,2,0
2550,2,1,1,1,4,4,1
2551,0,0,2,3,2,1,0
2552,5,0,1,3,1,2,1
2553,5,1,2,4,3,1,0
2554,10,0,1,2,0,2,1
2555,10,0,2,2,4,2,1
2556,3,1,2,0,1,1,1
2557,3,0,1,5,1,2,1
2558,5,0,2,5,0,3,1
2559,4,1,2,6,0,2,0
2560,10,1,2,0,6,1,0
2561,9,1,2,6,0,1,0
2562,8,1,1,4,1,2,1
2563,8,1,2,2,1,2,0
2564,7,1,2,3,6,2,1
2565,1,0,2,5,4,1,1
2566,4,0,2,3,5,2,1
2567,1,1,1,1,3,1,1
2568,2,0,1,3,6,1,0
2569,5,1,2,6,3,1,0
2570,9,1,1,2,6,1,1
2571,3,1,1,6,3,1,0
2572,7,1,1,1,2,2,1
2573,9,1,2,1,6,1,0
2574,9,1,1,2,1,2,0
2575,9,0,1,6,3,2,1
2576,6,0,1,2,2,1,1
2577,8,0,1,4,3,1,1
2578,4,1,1,0,6,2,1
2579,6,1,2,2,2,1,0
2580,10,0,1,4,5,1,1
2581,0,1,1,3,4,1,1
2582,9,0,1,2,3,1,1
2583,7,1,1,0,2,2,1
2584,5,0,1,3,5,2,1
2585,5,0,1,5,6,1,0
2586,2,0,2,6,5,1,1
2587,1,0,2,1,6,2,0
2588,10,1,1,4,0,1,1
2589,2,1,2,5,5,1,1
2590,5,0,2,3,1,1,1
2591,8,0,2,0,1,2,1
2592,7,0,2,6,3,2,1
2593,8,1,2,4,0,2,1
2594,7,1,2,1,4,1,1
2595,2,0,2,2,1,2,1
2596,4,0,1,2,3,1,0
2597,6,0,2,6,1,1,0
2598,2,0,2,2,6,2,1
2599,0,1,2,3,1,1,1
2600,9,1,1,0,3,2,1
2601,7,0,1,5,1,1,1
2602,9,0,2,4,0,1,1
2603,2,0,2,3,2,2,1
2604,9,1,1,3,1,2,0
2605,5,1,1,5,1,2,1
2606,10,1,1,1,0,1,1
2607,7,0,2,1,6,1,1
2608,5,1,1,5,6,2,0
2609,8,0,2,2,2,1,0
2610,3,0,1,1,4,1,1
2611,2,0,2,1,5,1,1
2612,1,0,1,5,5,2,1
2613,0,0,2,0,2,1,0
2614,5,1,2,4,3,2,0
2615,7,0,1,0,6,2,1
2616,9,1,2,0,1,2,1
2617,6,0,2,3,3,2,1
2618,3,1,1,5,2,1,1
2619,2,1,2,1,3,1,1
2620,5,1,2,0,5,1,0
2621,3,1,2,2,3,1,1
2622,3,0,2,4,0,1,0
2623,2,1,1,5,3,2,1
2624,4,1,1,3,1,2,0
2625,7,1,1,5,5,1,0
2626,9,0,2,5,3,2,0
2627,7,1,2,0,3,1,0
2628,6,1,1,2,5,1,1
2629,6,0,1,6,2,3,1
2630,2,1,1,6,5,1,1
2631,3,0,1,6,1,1,1
2632,3,1,1,5,1,2,0
2633,6,1,1,3,0,1,1
2634,3,0,1,3,0,3,1
2635,4,1,2,0,2,2,1
2636,5,0,1,0,2,1,1
2637,6,1,1,3,4,1,1
2638,7,1,2,6,6,2,1
2639,7,1,1,6,1,2,1
2640,8,1,1,5,1,1,1
2641,8,1,1,0,4,1,1
2642,5,0,1,2,6,1,0
2643,1,0,2,2,6,2,1
2644,2,1,1,3,2,1,1
2645,8,1,2,5,1,1,0
2646,0,1,2,3,0,2,0
2647,6,0,1,5,6,2,0
2648,3,1,1,0,2,1,1
2649,9,1,1,6,0,2,1
2650,6,0,2,6,5,1,1
2651,9,1,2,1,3,1,1
2652,9,0,2,0,6,1,1
2653,7,0,2,6,2,1,0
2654,7,0,1,5,6,1,1
2655,9,1,2,4,0,2,0
2656,3,1,1,3,6,3,1
2657,1,0,1,4,6,2,1
2658,4,1,1,2,1,1,0
2659,7,0,2,2,2,2,1
2660,10,1,2,6,1,2,1
2661,4,1,1,3,6,1,1
2662,5,1,2,5,1,1,1
2663,5,0,2,4,1,1,1
2664,10,1,2,6,6,2,1
2665,9,1,1,0,0,1,0
2666,5,0,2,4,0,2,1
2667,9,0,2,5,6,1,0
2668,7,0,2,5,0,3,1
2669,6,0,2,1,6,1,0
2670,7,1,1,3,6,2,1
2671,8,1,1,3,3,1,1
2672,6,1,1,0,3,1,1
2673,0,0,1,4,4,1,1
2674,2,1,2,6,6,1,1
2675,3,1,2,3,2,2,0
2676,9,1,2,1,0,2,1
2677,3,0,2,6,1,1,1
2678,2,0,2,6,4,1,1
2679,1,1,1,5,6,1,1
2680,7,1,1,2,1,2,1
2681,1,0,2,1,2,1,1
2682,2,1,1,0,0,2,0
2683,8,0,1,5,3,1,1
2684,6,0,2,1,2,1,1
2685,3,0,1,5,3,2,0
2686,5,0,2,1,2,1,1
2687,10,0,1,3,2,1,1
2688,6,0,1,6,2,2,0
2689,5,0,2,3,5,2,1
2690,9,0,1,0,6,2,1
2691,3,1,1,3,4,1,1
2692,1,0,1,0,3,1,1
2693,3,1,2,2,3,2,1
2694,2,1,2,1,2,1,1
2695,7,0,2,6,3,1,1
2696,6,1,2,6,1,2,1
2697,8,0,2,0,4,2,1
2698,9,1,2,5,6,1,1
2699,3,1,2,4,1,2,0
2700,2,0,1,1,5,1,0
2701,9,0,1,1,1,2,1
2702,3,0,2,4,3,1,1
2703,9,0,1,5,0,2,1
2704,8,0,1,4,6,2,1
2705,2,1,1,3,6,2,0
2706,4,1,2,1,0,1,1
2707,1,0,1,2,4,2,0
2708,0,1,1,4,3,2,1
2709,1,1,1,4,3,1,1
2710,7,1,1,5,6,2,1
2711,10,1,1,0,5,3,1
2712,4,1,2,0,6,1,1
2713,2,0,2,1,3,1,1
2714,2,0,2,4,2,3,0
2715,10,0,1,0,3,2,0
2716,8,1,1,0,1,2,1
2717,3,1,1,6,0,1,1
2718,6,1,2,3,5,2,1
2719,2,1,2,4,4,2,1
2720,2,0,2,5,5,2,0
2721,7,0,1,6,1,1,1
2722,3,1,1,6,2,1,1
2723,9,1,2,6,5,2,1
2724,8,1,2,1,2,2,0
2725,0,0,2,6,1,1,1
2726,2,0,1,5,2,2,0
2727,8,1,1,6,3,1,1
2728,4,0,1,5,2,1,1
2729,8,1,2,5,5,2,0
2730,6,1,2,3,6,2,0
2731,9,0,2,5,5,1,0
2732,4,0,2,0,2,2,1
2733,10,1,1,5,2,2,1
2734,3,0,1,2,0,1,1
2735,10,1,2,0,1,2,0
2736,3,0,2,0,3,1,1
2737,9,0,1,4,0,3,1
2738,8,1,2,5,6,2,1
2739,8,1,2,4,1,2,0
2740,5,0,1,1,4,1,0
2741,3,0,1,2,4,1,1
2742,7,1,1,1,2,1,1
2743,10,1,1,0,2,2,1
2744,9,0,1,6,2,1,1
2745,1,1,1,0,2,1,0
2746,3,1,1,6,4,1,1
2747,2,1,1,4,0,2,0
2748,0,0,1,3,3,1,1
2749,8,0,1,0,2,1,1
2750,4,0,1,0,3,2,1
2751,3,0,1,5,0,1,1
2752,3,1,2,0,5,1,0
2753,6,0,2,0,5,2,1
2754,7,0,1,3,2,1,1
2755,7,1,2,3,3,1,0
2756,3,0,2,6,0,1,1
2757,1,1,1,4,0,1,0
2758,8,1,2,4,2,1,1
2759,1,1,1,4,1,2,1
2760,3,0,2,2,1,2,1
2761,4,1,2,5,1,2,1
2762,9,0,2,1,3,2,1
2763,5,0,1,6,2,3,1
2764,10,1,2,5,1,1,1
2765,6,1,1,3,5,1,0
2766,1,0,1,4,3,1,1
2767,6,1,2,4,6,1,0
2768,9,1,1,0,2,2,1
2769,9,1,2,5,4,2,1
2770,9,0,1,2,4,1,1
2771,1,1,2,4,1,1,1
2772,8,1,1,6,6,2,1
2773,8,1,1,0,1,2,1
2774,4,1,2,3,3,2,1
2775,9,1,2,2,0,2,1
2776,4,0,2,4,0,1,0
2777,7,1,1,1,3,1,1
2778,6,0,1,4,2,1,1
2779,2,0,2,0,2,2,1
2780,10,0,1,5,3,2,1
2781,6,0,1,2,2,2,1
2782,5,1,2,6,6,2,0
2783,9,1,2,6,2,2,1
2784,7,1,1,0,2,2,1
2785,5,1,2,0,2,2,1
2786,8,1,1,2,3,1,1
2787,3,0,1,3,5,1,1
2788,2,0,2,1,4,2,1
2789,4,0,2,3,1,1,0
2790,10,1,2,6,6,1,1
2791,10,1,1,3,6,2,1
2792,9,1,2,0,6,2,1
2793,5,0,1,1,4,3,0
2794,1,0,1,6,1,1,1
2795,0,1,2,2,5,1,1
2796,2,0,2,0,0,2,1
2797,7,0,1,3,3,2,1
2798,3,0,1,1,6,2,1
2799,6,1,1,1,5,1,1
2800,10,0,2,0,1,1,1
2801,3,1,1,4,3,1,1
2802,3,0,2,4,5,3,0
2803,5,1,1,5,2,2,1
2804,3,1,1,4,0,1,1
2805,3,1,2,3,5,2,1
2806,5,0,2,1,4,1,1
2807,7,0,1,0,1,1,0
2808,1,1,2,6,4,1,0
2809,8,1,2,6,6,1,1
2810,6,0,2,1,2,1,1
2811,2,0,2,4,4,1,0
2812,1,0,2,3,4,1,1
2813,5,1,1,6,3,2,1
2814,10,0,2,5,5,2,1
2815,3,1,2,3,2,1,1
2816,3,0,2,6,3,1,1
2817,8,1,2,5,6,2,1
2818,2,0,2,2,3,2,0
2819,3,0,2,1,4,2,0
2820,9,0,1,6,3,1,1
2821,1,0,1,3,5,2,0
2822,9,1,2,3,5,1,1
2823,6,0,2,0,5,2,0
2824,7,0,1,3,2,1,1
2825,4,1,2,0,3,1,0
2826,4,0,2,3,1,2,0
2827,2,0,1,5,0,1,1
2828,9,1,2,2,0,2,1
2829,9,1,1,3,2,1,1
2830,5,0,1,1,4,1,0
2831,4,0,1,3,6,1,0
2832,7,0,2,5,1,2,1
2833,2,0,1,6,5,1,1
2834,1,1,2,6,2,1,1
2835,8,1,1,5,1,1,1
2836,0,0,2,0,3,1,1
2837,6,1,2,6,2,2,1
2838,8,0,1,4,4,1,1
2839,7,1,2,6,0,1,1
2840,8,0,2,4,2,2,1
2841,10,0,2,5,2,1,0
2842,5,0,1,6,5,2,1
2843,3,1,1,6,6,2,0
2844,2,0,2,1,5,1,0
2845,7,1,2,0,6,1,0
2846,3,0,2,3,1,1,1
2847,6,0,1,3,4,1,1
2848,10,0,2,6,3,1,1
2849,3,1,1,1,0,2,1
2850,5,0,2,3,5,2,1
2851,1,0,2,2,3,2,0
2852,5,1,2,5,5,1,1
2853,5,0,1,5,2,1,1
2854,4,1,1,1,5,1,1
2855,8,1,2,1,3,2,1
2856,8,1,1,0,1,1,1
2857,6,1,2,1,1,1,0
2858,1,0,1,4,4,2,1
2859,3,0,1,3,0,1,1
2860,8,1,2,2,4,1,1
2861,3,1,2,3,5,1,1
2862,3,0,1,1,5,2,0
2863,6,0,2,1,3,2,1
2864,5,1,2,4,6,2,1
2865,4,0,2,6,2,2,1
2866,7,1,1,0,5,1,0
2867,1,0,2,3,4,2,1
2868,3,0,2,3,2,2,1
2869,5,1,2,0,4,1,0
2870,4,0,1,5,0,1,0
2871,8,0,1,6,2,2,0
2872,2,1,2,1,0,1,0
2873,5,0,1,0,5,1,1
2874,1,1,1,6,1,2,1
2875,8,1,1,1,6,1,0
2876,1,1,2,6,4,1,1
2877,1,0,1,0,4,2,1
2878,2,1,2,1,6,2,1
2879,0,1,1,2,3,1,1
2880,2,0,2,0,5,2,0
2881,1,1,2,6,6,2,0
2882,2,1,1,0,6,2,1
2883,5,1,1,1,2,3,1
2884,4,1,1,3,6,1,1
2885,6,1,1,0,6,1,1
2886,1,1,2,2,2,1,1
2887,3,0,2,1,1,3,1
2888,4,0,1,4,2,1,0
2889,5,0,2,1,0,2,0
2890,2,0,2,5,4,2,1
2891,6,0,2,5,0,2,1
2892,3,1,2,2,3,1,0
2893,9,1,1,6,0,2,1
2894,7,0,1,5,4,1,0
2895,6,1,2,6,4,1,1
2896,5,0,2,3,5,1,1
2897,2,1,2,3,2,1,1
2898,4,1,1,0,5,2,1
2899,9,0,1,6,5,1,1
2900,2,1,1,1,2,2,1
2901,5,0,2,1,2,2,1
2902,2,0,1,6,6,2,1
2903,2,0,2,2,1,2,1
2904,6,0,1,3,6,1,0
2905,1,0,1,3,1,1,1
2906,2,1,1,5,0,3,1
2907,2,0,2,0,1,1,1
2908,9,1,1,5,4,2,0
2909,2,1,2,0,0,2,0
2910,2,0,1,3,6,2,0
2911,6,1,1,5,5,2,1
2912,7,0,1,0,4,1,1
2913,9,1,2,1,1,1,0
2914,8,0,2,0,6,1,0
2915,7,1,1,4,4,1,1
2916,5,1,2,6,6,1,0
2917,2,1,1,3,0,1,0
2918,0,0,2,2,6,2,1
2919,8,1,2,5,5,1,1
2920,6,0,1,2,5,1,1
2921,1,0,1,2,6,1,1
2922,8,1,1,2,6,2,0
2923,3,1,1,2,3,1,1
2924,9,0,1,2,0,1,0
2925,0,0,1,3,0,2,0
2926,7,0,1,3,3,2,1
2927,9,0,2,0,1,2,0
2928,9,0,2,1,5,1,0
2929,10,1,1,0,5,1,1
2930,7,1,2,4,4,2,0
2931,3,0,2,3,3,2,1
2932,8,1,1,6,1,3,1
2933,2,0,1,2,0,1,0
2934,9,1,2,5,1,1,1
2935,4,1,1,6,6,2,1
2936,8,1,2,6,6,1,1
2937,9,0,2,2,4,1,0
2938,4,1,2,0,6,2,1
2939,8,1,1,1,3,2,1
2940,1,1,2,1,4,2,1
2941,2,0,1,0,3,2,1
2942,5,0,2,5,0,1,0
2943,1,0,1,0,1,1,1
2944,3,1,1,5,2,2,1
2945,3,0,2,0,2,2,1
2946,5,0,1,6,4,1,1
2947,3,0,2,3,5,1,0
2948,6,1,1,2,5,1,0
2949,8,1,1,4,6,1,0
2950,5,0,2,1,0,1,1
2951,6,1,1,1,1,2,0
2952,1,1,2,0,5,1,1
2953,1,1,1,3,5,2,1
2954,1,0,1,2,5,2,0
2955,8,0,1,3,0,1,1
2956,4,1,2,5,3,2,1
2957,5,0,1,2,5,1,1
2958,7,1,2,5,2,2,0
2959,9,1,2,0,3,1,1
2960,10,0,1,0,1,2,0
2961,6,1,1,2,0,2,1
2962,7,0,1,1,5,3,1
2963,1,0,1,0,3,1,0
2964,4,0,2,3,0,2,1
2965,0,1,2,1,2,1,1
2966,3,1,1,0,4,1,1
2967,8,1,2,6,2,1,0
2968,2,1,1,1,3,2,1
2969,8,0,1,3,6,2,1
2970,5,1,1,5,3,1,1
2971,2,1,1,1,1,1,1
2972,1,1,1,6,2,2,1
2973,10,1,2,0,3,1,1
2974,7,1,2,1,1,2,1
2975,6,0,2,0,5,1,1
2976,4,0,2,2,3,1,1
2977,1,1,1,2,1,1,1
2978,3,1,2,6,6,2,0
2979,9,1,2,1,5,2,1
2980,1,1,2,1,4,1,1
2981,1,0,1,1,1,1,1
2982,1,0,1,1,6,2,1
2983,3,1,2,1,6,1,1
2984,5,1,1,0,2,1,1
2985,8,1,1,6,4,2,1
2986,6,1,2,3,2,1,0
2987,9,1,1,3,0,2,1
2988,8,0,1,1,0,2,1
2989,1,1,2,0,6,1,0
2990,9,1,2,1,2,3,1
2991,5,0,1,5,0,1,0
2992,1,1,2,0,6,1,1
2993,8,0,1,0,1,1,1
2994,5,0,2,0,1,2,1
2995,4,0,2,4,2,1,1
2996,8,1,1,1,3,1,1
2997,9,0,1,4,4,1,0
2998,0,1,2,2,2,1,1
2999,2,0,2,5,0,2,0
3000,0,0,2,6,0,2,0
3001,8,0,2,3,4,2,1
3002,8,1,2,1,1,1,0
3003,1,0,1,0,3,1,1
3004,4,1,2,2,6,1,1
3005,7,1,2,3,3,1,1
3006,4,1,2,2,4,3,1
3007,4,0,1,2,0,1,1
3008,9,0,2,1,6,2,0
3009,9,1,1,2,4,2,0
3010,5,1,1,5,0,2,0
3011,7,0,2,5,2,2,0
3012,8,0,2,1,6,1,0
3013,0,0,1,5,0,2,0
3014,6,0,1,6,6,1,0
3015,9,1,1,2,3,2,1
3016,0,1,2,2,6,1,1
3017,7,1,2,2,3,2,1
3018,3,0,1,0,0,2,0
3019,7,0,2,2,1,1,0
3020,9,1,2,0,0,2,1
3021,9,1,2,6,1,3,0
3022,3,1,2,6,0,2,0
3023,7,1,2,1,4,1,0
3024,4,0,1,1,1,2,1
3025,8,0,1,1,0,2,1
3026,1,1,1,4,2,2,1
3027,7,0,1,3,1,2,1
3028,5,1,1,3,5,3,0
3029,6,0,2,3,3,2,1
3030,0,1,2,5,4,1,1
3031,3,1,2,0,6,1,1
3032,4,1,2,6,1,2,1
3033,3,0,2,4,0,2,0
3034,7,1,1,3,2,2,1
3035,7,1,1,6,0,1,1
3036,5,0,1,3,5,1,1
3037,6,1,2,4,3,2,1
3038,0,1,1,6,6,1,0
3039,9,1,2,6,6,2,1
3040,10,1,2,5,5,1,1
3041,4,1,2,6,2,2,0
3042,0,1,2,3,3,1,1
3043,3,1,2,1,4,1,1
3044,7,0,2,0,2,1,1
3045,6,1,2,6,6,2,1
3046,1,0,2,1,0,1,1
3047,5,1,1,0,1,1,1
3048,3,1,1,3,2,1,1
3049,2,0,2,1,5,1,1
3050,3,1,1,5,2,1,1
3051,6,0,2,3,5,1,1
3052,7,0,2,1,1,1,1
3053,3,0,2,5,4,2,1
3054,3,1,2,3,3,2,1
3055,8,1,1,3,3,2,0
3056,8,0,2,4,5,1,1
3057,4,0,2,0,2,2,1
3058,9,1,1,6,2,1,1
3059,4,1,1,0,1,2,1
3060,5,0,1,5,5,1,1
3061,8,1,1,1,5,1,1
3062,6,0,2,4,1,2,0
3063,6,1,2,0,2,2,0
3064,6,0,1,5,3,2,1
3065,8,1,2,2,2,2,1
3066,8,0,1,1,0,2,1
3067,7,0,1,1,2,1,0
3068,8,0,2,0,6,1,1
3069,0,1,2,5,6,1,1
3070,2,1,2,1,1,2,1
3071,4,0,1,0,6,1,1
3072,3,0,1,6,2,3,1
3073,7,1,2,1,2,2,1
3074,9,1,2,3,1,2,1
3075,7,1,2,5,2,2,1
3076,2,0,1,6,3,2,1
3077,1,0,1,0,6,1,0
3078,7,1,1,3,2,2,1
3079,1,1,1,3,4,1,1
3080,8,0,1,2,1,1,1
3081,5,1,2,6,5,1,0
3082,7,1,2,2,4,1,1
3083,2,1,2,1,1,2,1
3084,4,1,1,4,3,2,1
3085,1,1,1,2,4,2,0
3086,1,1,1,4,3,1,1
3087,7,1,2,2,6,1,1
3088,1,0,1,2,4,1,1
3089,8,0,2,4,3,1,1
3090,3,0,1,2,5,2,1
3091,1,0,1,4,6,1,0
3092,9,1,2,2,2,1,1
3093,6,1,1,5,3,2,0
3094,9,1,1,5,0,2,1
3095,1,0,2,1,4,1,0
3096,9,1,2,5,0,2,1
3097,4,1,1,5,0,1,0
3098,3,0,1,3,3,2,1
3099,5,0,1,0,1,3,1
3100,3,1,2,3,6,1,1
3101,4,0,2,4,1,1,0
3102,2,1,1,2,5,1,0
3103,7,0,1,0,5,1,0
3104,2,1,2,3,2,2,1
3105,1,1,2,0,4,1,0
3106,9,0,1,3,4,2,1
3107,10,1,2,2,2,2,1
3108,5,0,1,6,3,2,0
3109,5,0,1,4,5,2,0
3110,1,0,1,6,1,2,1
3111,6,1,2,5,1,1,0
3112,0,1,1,1,2,1,0
3113,3,0,1,6,0,2,1
3114,3,0,2,3,6,2,1
3115,5,0,2,4,2,1,1
3116,5,1,2,0,2,2,1
3117,1,0,1,5,3,2,0
3118,7,0,1,5,1,1,1
3119,7,1,1,2,5,1,1
3120,3,1,1,6,1,1,0
3121,4,0,2,5,4,2,1
3122,6,0,2,2,1,3,1
3123,4,1,1,1,1,1,1
3124,6,0,2,5,6,2,1
3125,6,1,1,4,3,2,0
3126,2,1,1,0,5,1,1
3127,5,1,2,1,3,2,1
3128,4,1,1,3,3,1,1
3129,6,1,2,5,0,2,1
3130,6,1,2,2,3,1,1
3131,8,0,2,5,4,1,1
3132,3,1,1,3,1,2,1
3133,5,1,1,3,0,2,1
3134,7,0,1,5,3,2,1
3135,1,1,2,1,5,2,0
3136,8,0,2,5,5,1,1
3137,6,0,2,3,5,1,1
3138,6,0,1,6,0,2,1
3139,6,0,2,2,3,2,1
3140,2,1,1,6,6,2,0
3141,4,1,2,1,3,1,1
3142,9,1,1,0,5,1,1
3143,4,0,1,2,2,2,1
3144,6,1,1,2,4,1,1
3145,0,1,1,5,3,1,1
3146,4,1,1,4,3,1,1
3147,6,1,1,1,1,1,0
3148,0,0,1,3,2,2,0
3149,3,0,2,4,1,2,1
3150,5,1,1,5,3,1,1
3151,10,0,1,0,2,1,1
3152,4,0,1,0,4,2,1
3153,3,1,2,6,5,2,1
3154,1,0,1,3,6,2,0
3155,5,1,1,6,1,1,1
3156,6,1,1,6,2,2,1
3157,1,0,2,2,2,1,0
3158,9,1,2,3,3,1,0
3159,2,1,1,6,2,1,1
3160,7,1,1,1,3,1,1
3161,7,0,1,0,2,2,0
3162,6,1,2,2,3,1,1
3163,5,1,1,2,2,1,1
3164,7,1,2,5,4,2,0
3165,4,1,2,6,1,2,1
3166,8,1,2,0,5,1,0
3167,5,0,2,3,4,1,1
3168,5,1,2,0,2,2,0
3169,9,0,2,6,2,1,0
3170,7,1,2,5,2,1,1
3171,10,1,1,1,2,1,1
3172,9,1,1,6,3,1,1
3173,2,0,2,3,2,1,0
3174,3,0,2,4,3,1,0
3175,2,1,2,6,4,1,0
3176,8,1,1,6,0,2,1
3177,3,1,2,1,6,1,1
3178,9,0,1,3,3,2,1
3179,10,1,1,0,5,1,0
3180,3,0,2,1,5,1,1
3181,2,1,2,1,5,2,0
3182,8,1,2,3,3,2,0
3183,2,0,1,0,1,1,1
3184,5,0,2,1,1,1,0
3185,2,1,1,3,0,2,0
3186,7,1,2,3,5,2,0
3187,2,1,1,5,1,1,1
3188,3,1,2,3,1,1,1
3189,3,0,1,1,4,1,0
3190,8,0,2,6,5,2,1
3191,7,1,1,1,2,2,1
3192,8,0,1,1,2,1,1
3193,1,1,1,5,1,2,1
3194,9,0,2,0,0,1,1
3195,5,1,2,2,2,1,1
3196,10,0,1,5,3,2,1
3197,7,1,2,6,5,1,1
3198,2,1,2,2,0,1,1
3199,4,1,2,0,4,1,1
3200,3,1,2,4,0,1,1
3201,6,0,1,2,2,2,1
3202,6,0,2,5,1,2,0
3203,3,1,2,6,0,1,1
3204,5,1,1,3,5,1,1
3205,7,1,2,3,1,2,1
3206,7,1,2,6,5,1,0
3207,6,1,2,2,2,1,1
3208,3,0,1,6,1,2,0
3209,10,1,1,4,0,2,1
3210,4,1,2,3,3,2,0
3211,3,1,1,0,2,2,1
3212,7,0,2,1,2,2,1
3213,7,1,1,6,0,1,1
3214,4,0,2,0,3,2,1
3215,8,1,1,1,5,1,1
3216,9,0,1,0,5,1,1
3217,6,0,2,5,0,1,1
3218,4,0,2,4,6,2,1
3219,10,0,1,3,3,1,1
3220,3,1,1,0,1,1,1
3221,3,0,2,3,0,2,1
3222,8,0,2,3,5,1,1
3223,4,0,1,1,2,2,1
3224,8,1,2,2,5,2,1
3225,7,1,2,2,5,2,1
3226,0,0,2,2,3,1,1
3227,4,0,1,3,5,2,1
3228,5,0,2,2,1,2,1
3229,2,0,2,1,0,2,1
3230,4,0,2,6,0,1,1
3231,2,1,2,6,1,1,0
3232,4,0,1,4,3,2,0
3233,4,0,1,1,1,1,1
3234,10,1,1,3,3,2,0
3235,5,0,1,0,3,1,1
3236,7,1,1,2,1,2,1
3237,8,0,2,2,3,2,1
3238,2,0,1,0,1,2,0
3239,9,0,1,1,2,1,1
3240,5,1,2,3,5,1,0
3241,5,1,1,3,3,1,1
3242,9,1,2,4,0,1,0
3243,1,1,1,1,3,2,1
3244,8,0,2,0,0,1,0
3245,9,0,1,5,4,1,0
3246,4,0,2,2,0,1,1
3247,8,1,2,0,0,2,1
3248,1,1,1,3,1,2,0
3249,9,1,1,3,4,1,0
3250,10,1,1,1,2,1,1
3251,6,1,2,2,0,1,1
3252,5,1,2,3,4,1,1
3253,4,0,1,5,5,1,1
3254,6,0,1,0,1,2,0
3255,3,1,2,6,3,1,1
3256,7,0,2,1,6,1,1
3257,2,1,1,6,6,2,0
3258,8,1,2,0,1,2,1
3259,4,1,2,5,6,2,1
3260,1,0,1,1,0,1,1
3261,6,0,2,4,2,2,1
3262,0,0,1,5,6,2,1
3263,1,0,1,5,5,4,0
3264,1,0,1,6,3,2,1
3265,1,0,2,1,1,1,1
3266,6,0,1,6,3,2,0
3267,8,1,1,6,3,2,1
3268,8,1,2,4,2,2,1
3269,1,0,2,4,1,2,1
3270,4,0,2,0,5,1,0
3271,6,1,2,3,3,4,1
3272,8,0,2,2,3,2,1
3273,7,0,1,4,0,1,1
3274,9,1,2,5,5,1,0
3275,3,0,2,5,3,1,1
3276,7,1,1,2,4,1,0
3277,8,1,2,6,2,2,0
3278,7,0,1,5,1,2,0
3279,5,1,1,2,2,2,0
3280,4,1,1,3,5,1,0
3281,3,0,1,1,0,1,1
3282,0,0,2,1,2,2,0
3283,8,1,2,1,2,2,1
3284,6,1,2,1,2,1,0
3285,8,0,2,6,6,2,0
3286,5,1,1,2,5,1,0
3287,6,0,2,2,1,2,0
3288,8,1,2,5,0,2,1
3289,4,0,2,5,0,1,1
3290,8,1,1,6,6,1,1
3291,8,1,2,2,1,2,1
3292,1,0,1,3,3,1,0
3293,4,0,1,5,5,1,0
3294,9,0,2,2,3,1,0
3295,4,0,2,3,6,1,1
3296,1,1,1,5,1,2,1
3297,5,1,1,6,2,1,1
3298,6,1,2,3,4,1,1
3299,7,1,2,3,0,2,1
3300,6,0,1,0,0,1,1
3301,1,0,1,0,5,1,1
3302,2,0,2,2,3,2,1
3303,8,1,2,0,1,2,1
3304,2,0,2,3,4,2,1
3305,7,0,2,0,5,2,0
3306,10,0,2,2,1,2,1
3307,2,1,1,4,2,1,1
3308,0,1,1,2,0,2,1
3309,10,0,1,6,0,1,0
3310,4,1,1,4,0,2,1
3311,6,1,1,1,3,2,1
3312,5,0,2,3,2,1,0
3313,8,0,1,5,0,2,1
3314,9,0,1,5,2,2,1
3315,1,0,1,3,0,1,1
3316,1,0,2,0,5,2,1
3317,10,1,1,2,1,1,1
3318,8,0,2,5,1,2,1
3319,8,1,1,4,0,1,1
3320,7,0,1,6,6,2,1
3321,3,0,2,0,0,2,1
3322,7,1,1,0,6,1,1
3323,5,0,2,2,2,2,1
3324,3,1,2,5,1,1,1
3325,7,1,2,0,6,1,1
3326,6,0,1,3,1,2,1
3327,7,1,1,5,1,1,1
3328,8,0,1,6,5,1,1
3329,8,0,1,1,6,1,1
3330,9,0,1,6,3,2,1
3331,2,0,1,5,2,2,1
3332,9,0,1,2,5,1,1
3333,3,1,1,2,1,2,1
3334,6,0,1,5,1,1,1
3335,4,0,2,2,2,2,0
3336,1,1,1,2,0,2,0
3337,5,1,2,1,2,1,1
3338,10,0,2,6,1,2,1
3339,9,0,2,5,3,2,0
3340,5,1,1,6,5,1,1
